"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 07, 2014","8,105.50","8,132.95","8,180.20","8,057.30","566.76M","0.23%"
"Aug 31, 2014","8,086.85","7,990.35","8,141.90","7,984.00","692.21M","1.67%"
"Aug 24, 2014","7,954.35","7,931.75","7,968.25","7,862.45","570.96M","0.52%"
"Aug 17, 2014","7,913.20","7,785.25","7,929.05","7,779.20","603.97M","1.56%"
"Aug 10, 2014","7,791.70","7,619.85","7,796.70","7,598.60","509.00M","2.95%"
"Aug 03, 2014","7,568.55","7,639.55","7,752.45","7,540.10","616.86M","-0.45%"
"Jul 27, 2014","7,602.60","7,792.90","7,799.90","7,593.90","684.57M","-2.41%"
"Jul 20, 2014","7,790.45","7,701.65","7,840.95","7,674.00","619.15M","1.65%"
"Jul 13, 2014","7,663.90","7,469.00","7,685.00","7,422.15","701.49M","2.74%"
"Jul 06, 2014","7,459.60","7,780.40","7,808.85","7,447.20","968.90M","-3.77%"
"Jun 29, 2014","7,751.60","7,534.05","7,758.00","7,531.60","674.88M","3.23%"
"Jun 22, 2014","7,508.80","7,514.00","7,593.35","7,441.60","677.72M","-0.04%"
"Jun 15, 2014","7,511.45","7,534.80","7,663.00","7,487.55","751.40M","-0.41%"
"Jun 08, 2014","7,542.10","7,621.65","7,700.05","7,525.35","929.46M","-0.54%"
"Jun 01, 2014","7,583.40","7,264.05","7,592.70","7,239.50","1.11B","4.89%"
"May 25, 2014","7,229.95","7,428.75","7,504.00","7,118.45","1.17B","-1.86%"
"May 18, 2014","7,367.10","7,276.85","7,381.00","7,193.55","1.28B","2.28%"
"May 11, 2014","7,203.00","6,863.40","7,563.50","6,862.90","1.15B","5.02%"
"May 04, 2014","6,858.80","6,681.65","6,871.35","6,638.55","575.37M","2.45%"
"Apr 27, 2014","6,694.80","6,778.55","6,786.25","6,656.80","509.06M","-1.30%"
"Apr 20, 2014","6,782.75","6,789.25","6,869.85","6,772.85","563.83M","0.05%"
"Apr 13, 2014","6,779.40","6,792.70","6,813.40","6,665.15","374.46M","0.05%"
"Apr 06, 2014","6,776.30","6,694.25","6,819.05","6,650.40","635.60M","1.22%"
"Mar 30, 2014","6,694.35","6,723.15","6,776.75","6,662.40","924.47M","-0.02%"
"Mar 23, 2014","6,695.90","6,510.50","6,702.60","6,510.50","1.01B","3.12%"
"Mar 16, 2014","6,493.20","6,532.45","6,574.95","6,473.25","683.61M","-0.17%"
"Mar 09, 2014","6,504.20","6,491.70","6,562.85","6,432.70","1.00B","-0.34%"
"Mar 02, 2014","6,526.65","6,264.35","6,537.80","6,212.25","937.33M","3.98%"
"Feb 23, 2014","6,276.95","6,140.95","6,282.70","6,130.80","653.40M","1.97%"
"Feb 16, 2014","6,155.45","6,057.10","6,160.35","6,038.30","575.08M","1.77%"
"Feb 09, 2014","6,048.35","6,072.80","6,106.60","5,984.60","715.99M","-0.24%"
"Feb 02, 2014","6,063.20","6,058.80","6,079.95","5,933.30","852.21M","-0.43%"
"Jan 26, 2014","6,089.50","6,186.30","6,188.55","6,027.25","876.06M","-2.83%"
"Jan 19, 2014","6,266.75","6,261.75","6,355.60","6,243.35","681.68M","0.08%"
"Jan 12, 2014","6,261.65","6,189.55","6,346.50","6,189.55","712.30M","1.46%"
"Jan 05, 2014","6,171.45","6,220.85","6,239.10","6,139.60","713.80M","-0.64%"
"Dec 29, 2013","6,211.15","6,336.40","6,358.30","6,171.25","571.46M","-1.63%"
"Dec 22, 2013","6,313.80","6,267.20","6,324.90","6,259.45","518.01M","0.63%"
"Dec 15, 2013","6,274.25","6,168.35","6,284.50","6,129.95","1.15B","1.72%"
"Dec 08, 2013","6,168.40","6,415.00","6,415.25","6,161.40","907.08M","-1.46%"
"Dec 01, 2013","6,259.90","6,171.15","6,300.55","6,149.90","833.57M","1.36%"
"Nov 24, 2013","6,176.10","6,035.95","6,182.50","6,030.30","788.76M","3.01%"
"Nov 17, 2013","5,995.45","6,111.05","6,212.40","5,972.80","753.29M","-1.00%"
"Nov 10, 2013","6,056.15","6,110.40","6,141.65","5,972.45","617.32M","-1.38%"
"Nov 03, 2013","6,140.75","6,282.15","6,304.75","6,120.95","657.02M","-2.64%"
"Oct 27, 2013","6,307.20","6,155.10","6,332.60","6,079.20","952.52M","2.64%"
"Oct 20, 2013","6,144.90","6,202.00","6,252.45","6,116.60","840.66M","-0.72%"
"Oct 13, 2013","6,189.35","6,093.00","6,201.45","6,032.55","841.38M","1.53%"
"Oct 06, 2013","6,096.20","5,889.05","6,107.60","5,825.85","847.39M","3.20%"
"Sep 29, 2013","5,907.30","5,801.05","5,950.45","5,700.95","706.18M","1.27%"
"Sep 22, 2013","5,833.20","5,945.80","5,989.40","5,811.10","959.72M","-2.98%"
"Sep 15, 2013","6,012.10","5,930.30","6,142.50","5,798.15","1.14B","2.76%"
"Sep 08, 2013","5,850.60","5,738.50","5,932.00","5,738.20","1.00B","3.00%"
"Sep 01, 2013","5,680.40","5,480.25","5,688.60","5,318.90","1.23B","3.81%"
"Aug 25, 2013","5,471.80","5,499.40","5,528.70","5,118.85","1.55B","0.00%"
"Aug 18, 2013","5,471.75","5,497.55","5,504.10","5,254.05","1.27B","-0.66%"
"Aug 11, 2013","5,507.85","5,606.70","5,754.55","5,496.05","890.45M","-1.04%"
"Aug 04, 2013","5,565.65","5,682.40","5,721.00","5,486.85","863.33M","-1.98%"
"Jul 28, 2013","5,677.90","5,869.95","5,886.00","5,649.00","1.03B","-3.54%"
"Jul 21, 2013","5,886.20","6,009.75","6,093.35","5,869.50","805.19M","-2.37%"
"Jul 14, 2013","6,029.20","5,991.20","6,066.85","5,910.95","794.00M","0.34%"
"Jul 07, 2013","6,009.00","5,833.15","6,019.00","5,775.55","603.47M","2.40%"
"Jun 30, 2013","5,867.90","5,834.10","5,904.35","5,760.40","726.56M","0.44%"
"Jun 23, 2013","5,842.20","5,638.05","5,852.95","5,566.25","1.00B","3.08%"
"Jun 16, 2013","5,667.65","5,820.40","5,863.40","5,616.85","721.05M","-2.42%"
"Jun 09, 2013","5,808.40","5,907.90","5,931.65","5,683.10","687.88M","-1.23%"
"Jun 02, 2013","5,881.00","5,997.35","6,011.00","5,869.50","569.32M","-1.75%"
"May 26, 2013","5,985.95","5,989.40","6,133.75","5,975.55","744.39M","0.04%"
"May 19, 2013","5,983.55","6,198.00","6,229.45","5,936.80","747.16M","-3.29%"
"May 12, 2013","6,187.30","6,098.20","6,199.95","5,970.05","687.02M","1.52%"
"May 05, 2013","6,094.75","5,944.90","6,105.30","5,928.45","590.17M","2.54%"
"Apr 28, 2013","5,944.00","5,877.60","6,019.45","5,867.80","580.20M","1.24%"
"Apr 21, 2013","5,871.45","5,789.85","5,924.60","5,789.80","608.22M","1.53%"
"Apr 14, 2013","5,783.10","5,508.50","5,794.35","5,500.30","590.05M","4.60%"
"Apr 07, 2013","5,528.55","5,550.50","5,610.65","5,477.20","637.92M","-0.44%"
"Mar 31, 2013","5,553.25","5,697.35","5,754.60","5,534.70","616.96M","-2.28%"
"Mar 24, 2013","5,682.55","5,707.30","5,718.40","5,604.85","486.55M","0.55%"
"Mar 17, 2013","5,651.35","5,816.75","5,863.60","5,631.80","817.07M","-3.77%"
"Mar 10, 2013","5,872.60","5,946.10","5,971.20","5,791.75","659.20M","-1.23%"
"Mar 03, 2013","5,945.70","5,704.70","5,952.85","5,663.60","741.65M","3.95%"
"Feb 24, 2013","5,719.70","5,870.55","5,878.40","5,671.90","967.03M","-2.23%"
"Feb 17, 2013","5,850.30","5,888.65","5,971.00","5,835.80","667.07M","-0.63%"
"Feb 10, 2013","5,887.40","5,920.05","5,969.50","5,853.90","676.36M","-0.27%"
"Feb 03, 2013","5,903.50","6,025.20","6,038.50","5,883.65","786.04M","-1.59%"
"Jan 27, 2013","5,998.90","6,082.10","6,111.80","5,983.20","722.68M","-1.25%"
"Jan 20, 2013","6,074.65","6,085.75","6,101.30","6,007.85","729.69M","0.17%"
"Jan 13, 2013","6,064.40","5,967.20","6,083.40","5,962.15","767.48M","1.90%"
"Jan 06, 2013","5,951.30","6,042.15","6,042.15","5,940.60","607.61M","-1.08%"
"Dec 30, 2012","6,016.15","5,901.20","6,020.75","5,897.15","471.99M","1.82%"
"Dec 23, 2012","5,908.35","5,869.00","5,930.80","5,844.70","398.49M","1.04%"
"Dec 16, 2012","5,847.70","5,860.50","5,939.40","5,823.15","672.96M","-0.54%"
"Dec 09, 2012","5,879.60","5,916.05","5,965.15","5,839.15","617.83M","-0.47%"
"Dec 02, 2012","5,907.40","5,878.25","5,949.85","5,838.90","651.97M","0.47%"
"Nov 25, 2012","5,879.85","5,648.65","5,885.25","5,623.45","678.04M","4.50%"
"Nov 18, 2012","5,626.60","5,577.30","5,643.35","5,548.35","498.76M","0.94%"
"Nov 11, 2012","5,574.05","5,688.45","5,718.90","5,559.80","365.10M","-1.97%"
"Nov 04, 2012","5,686.25","5,693.05","5,777.30","5,677.75","539.94M","-0.20%"
"Oct 28, 2012","5,697.70","5,665.20","5,711.30","5,583.05","540.87M","0.59%"
"Oct 21, 2012","5,664.30","5,667.60","5,721.55","5,641.75","444.88M","-0.35%"
"Oct 14, 2012","5,684.25","5,674.25","5,722.50","5,633.90","603.44M","0.14%"
"Oct 07, 2012","5,676.05","5,751.85","5,751.85","5,636.95","666.27M","-1.23%"
"Sep 30, 2012","5,746.95","5,704.75","5,815.35","4,888.20","736.03M","0.77%"
"Sep 23, 2012","5,703.30","5,691.95","5,735.15","5,638.65","1.13B","0.21%"
"Sep 16, 2012","5,691.15","5,631.75","5,720.00","5,534.90","878.11M","2.03%"
"Sep 09, 2012","5,577.65","5,361.90","5,586.65","5,332.10","706.96M","4.41%"
"Sep 02, 2012","5,342.10","5,276.50","5,347.15","5,215.70","626.45M","1.59%"
"Aug 26, 2012","5,258.50","5,387.85","5,399.15","5,238.90","765.03M","-2.38%"
"Aug 19, 2012","5,386.70","5,368.70","5,448.60","5,368.70","469.79M","0.38%"
"Aug 12, 2012","5,366.30","5,316.35","5,399.95","5,309.05","486.36M","0.86%"
"Aug 05, 2012","5,320.40","5,260.85","5,377.60","5,260.85","711.05M","2.01%"
"Jul 29, 2012","5,215.70","5,129.75","5,246.35","5,129.75","584.29M","2.27%"
"Jul 22, 2012","5,099.85","5,163.25","5,164.20","5,032.40","664.33M","-2.02%"
"Jul 15, 2012","5,205.10","5,232.35","5,257.75","5,169.05","527.23M","-0.42%"
"Jul 08, 2012","5,227.25","5,283.70","5,348.55","5,216.85","568.88M","-1.69%"
"Jul 01, 2012","5,316.95","5,283.85","5,333.65","5,263.35","647.49M","0.72%"
"Jun 24, 2012","5,278.90","5,158.50","5,286.25","5,095.50","704.77M","2.58%"
"Jun 17, 2012","5,146.05","5,174.00","5,190.20","5,041.70","766.12M","0.14%"
"Jun 10, 2012","5,139.05","5,096.70","5,146.20","5,015.15","660.55M","1.39%"
"Jun 03, 2012","5,068.35","4,797.30","5,084.45","4,770.35","768.10M","4.68%"
"May 27, 2012","4,841.60","4,931.70","5,020.15","4,831.75","803.16M","-1.60%"
"May 20, 2012","4,920.40","4,888.50","4,956.35","4,803.95","642.09M","0.59%"
"May 13, 2012","4,891.45","4,934.35","4,957.20","4,788.95","744.28M","-0.76%"
"May 06, 2012","4,928.90","5,017.80","5,124.75","4,906.15","792.53M","-3.11%"
"Apr 29, 2012","5,086.85","5,201.45","5,279.60","5,070.60","499.35M","-2.00%"
"Apr 22, 2012","5,190.60","5,277.40","5,310.55","5,154.30","751.29M","-1.89%"
"Apr 15, 2012","5,290.85","5,190.60","5,342.45","5,183.50","720.17M","1.60%"
"Apr 08, 2012","5,207.45","5,282.50","5,306.75","5,185.40","751.95M","-2.17%"
"Apr 01, 2012","5,322.90","5,296.35","5,378.75","5,278.80","409.14M","0.52%"
"Mar 25, 2012","5,295.55","5,274.35","5,307.10","5,135.95","931.71M","0.33%"
"Mar 18, 2012","5,278.20","5,337.35","5,385.95","5,205.65","939.33M","-0.75%"
"Mar 11, 2012","5,317.90","5,420.10","5,499.40","5,305.00","966.13M","-0.29%"
"Mar 04, 2012","5,333.55","5,342.55","5,382.05","5,171.45","920.55M","-0.48%"
"Feb 26, 2012","5,359.35","5,448.10","5,458.80","5,268.15","1.05B","-1.29%"
"Feb 19, 2012","5,429.30","5,561.90","5,629.95","5,405.90","1.17B","-2.43%"
"Feb 12, 2012","5,564.30","5,382.10","5,606.70","5,351.40","1.30B","3.39%"
"Feb 05, 2012","5,381.60","5,379.45","5,427.75","5,322.95","1.11B","1.05%"
"Jan 29, 2012","5,325.85","5,163.55","5,334.85","5,076.70","1.19B","2.33%"
"Jan 22, 2012","5,204.70","5,025.35","5,217.00","5,021.35","795.28M","3.09%"
"Jan 15, 2012","5,048.60","4,844.00","5,064.15","4,827.05","1.02B","3.75%"
"Jan 08, 2012","4,866.00","4,747.55","4,898.85","4,695.45","972.29M","2.35%"
"Jan 01, 2012","4,754.10","4,640.20","4,794.90","4,588.05","774.94M","2.81%"
"Dec 25, 2011","4,624.30","4,718.15","4,800.50","4,608.90","573.04M","-1.90%"
"Dec 18, 2011","4,714.00","4,623.15","4,763.45","4,531.15","895.84M","1.34%"
"Dec 11, 2011","4,651.60","4,906.85","4,910.25","4,628.20","938.01M","-4.42%"
"Dec 04, 2011","4,866.70","5,036.50","5,099.25","4,841.75","659.15M","-3.63%"
"Nov 27, 2011","5,050.15","4,769.30","5,062.55","4,754.80","947.15M","7.22%"
"Nov 20, 2011","4,710.05","4,873.80","4,873.80","4,639.10","883.35M","-3.99%"
"Nov 13, 2011","4,905.80","5,217.35","5,228.90","4,837.95","786.96M","-5.09%"
"Nov 06, 2011","5,168.85","5,292.25","5,317.50","5,142.25","435.60M","-2.18%"
"Oct 30, 2011","5,284.20","5,358.90","5,360.25","5,201.85","755.65M","-1.43%"
"Oct 23, 2011","5,360.70","5,114.70","5,399.70","5,084.75","620.73M","6.15%"
"Oct 16, 2011","5,049.95","5,156.20","5,160.20","5,011.05","602.71M","-1.60%"
"Oct 09, 2011","5,132.30","4,886.85","5,141.40","4,882.05","873.97M","5.00%"
"Oct 02, 2011","4,888.05","4,874.40","4,922.60","4,728.30","710.76M","-1.12%"
"Sep 25, 2011","4,943.25","4,878.60","5,034.25","4,758.85","892.38M","1.55%"
"Sep 18, 2011","4,867.75","5,068.40","5,168.40","4,829.60","748.63M","-4.26%"
"Sep 11, 2011","5,084.25","4,981.70","5,143.60","4,911.05","814.62M","0.49%"
"Sep 04, 2011","5,059.45","4,998.90","5,169.25","4,942.90","840.00M","0.39%"
"Aug 28, 2011","5,040.00","4,806.20","5,113.70","4,806.05","521.72M","6.15%"
"Aug 21, 2011","4,747.80","4,843.70","4,965.80","4,720.00","717.87M","-2.02%"
"Aug 14, 2011","4,845.65","5,125.75","5,132.20","4,796.10","580.76M","-4.48%"
"Aug 07, 2011","5,072.95","5,083.85","5,204.20","4,946.45","822.46M","-2.65%"
"Jul 31, 2011","5,211.25","5,527.50","5,551.90","5,116.45","657.06M","-4.94%"
"Jul 24, 2011","5,482.00","5,633.80","5,702.25","5,453.95","719.09M","-2.70%"
"Jul 17, 2011","5,633.95","5,581.75","5,645.40","5,532.70","430.36M","0.95%"
"Jul 10, 2011","5,581.10","5,648.05","5,653.95","5,496.95","493.27M","-1.41%"
"Jul 03, 2011","5,660.65","5,679.55","5,740.40","5,610.75","531.91M","0.59%"
"Jun 26, 2011","5,627.20","5,441.20","5,705.80","5,434.25","702.73M","2.85%"
"Jun 19, 2011","5,471.25","5,372.20","5,477.85","5,195.90","567.40M","1.95%"
"Jun 12, 2011","5,366.40","5,469.85","5,520.15","5,355.85","499.76M","-2.18%"
"Jun 05, 2011","5,485.80","5,504.30","5,570.10","5,457.45","423.15M","-0.56%"
"May 29, 2011","5,516.75","5,493.75","5,604.95","5,458.60","560.77M","0.74%"
"May 22, 2011","5,476.10","5,456.70","5,485.80","5,328.70","573.48M","-0.19%"
"May 15, 2011","5,486.35","5,541.70","5,541.80","5,401.25","532.36M","-1.05%"
"May 08, 2011","5,544.75","5,575.20","5,605.00","5,472.15","457.82M","-0.12%"
"May 01, 2011","5,551.45","5,766.90","5,775.25","5,443.65","580.23M","-3.44%"
"Apr 24, 2011","5,749.50","5,859.60","5,906.60","5,706.05","664.38M","-2.30%"
"Apr 17, 2011","5,884.70","5,824.35","5,912.90","5,693.25","460.00M","1.03%"
"Apr 10, 2011","5,824.55","5,805.35","5,923.60","5,735.55","379.02M","-0.30%"
"Apr 03, 2011","5,842.00","5,842.00","5,944.45","5,822.00","540.99M","0.27%"
"Mar 27, 2011","5,826.05","5,645.25","5,872.00","5,643.20","742.17M","3.04%"
"Mar 20, 2011","5,654.25","5,408.75","5,667.10","5,348.20","562.86M","5.22%"
"Mar 13, 2011","5,373.70","5,436.50","5,537.30","5,366.40","764.51M","-1.32%"
"Mar 06, 2011","5,445.45","5,490.05","5,563.30","5,408.45","681.08M","-1.68%"
"Feb 27, 2011","5,538.75","5,330.15","5,608.20","5,308.60","908.56M","4.43%"
"Feb 20, 2011","5,303.55","5,456.60","5,526.25","5,232.75","930.37M","-2.85%"
"Feb 13, 2011","5,458.95","5,340.25","5,599.25","5,340.25","811.26M","2.81%"
"Feb 06, 2011","5,310.00","5,430.15","5,440.35","5,177.70","989.06M","-1.59%"
"Jan 30, 2011","5,395.75","5,452.55","5,556.30","5,369.05","863.33M","-2.11%"
"Jan 23, 2011","5,512.15","5,717.10","5,801.55","5,459.55","609.56M","-3.24%"
"Jan 16, 2011","5,696.50","5,648.80","5,747.65","5,624.15","686.71M","0.74%"
"Jan 09, 2011","5,654.55","5,901.30","5,907.25","5,639.65","856.24M","-4.23%"
"Jan 02, 2011","5,904.60","6,177.45","6,181.05","5,883.60","741.52M","-3.75%"
"Dec 26, 2010","6,134.50","6,013.30","6,147.30","5,982.25","587.78M","2.04%"
"Dec 19, 2010","6,011.60","5,926.85","6,023.80","5,900.25","576.22M","1.06%"
"Dec 12, 2010","5,948.75","5,882.65","5,956.15","5,795.90","539.68M","1.56%"
"Dec 05, 2010","5,857.35","6,033.65","6,069.45","5,721.15","750.30M","-2.26%"
"Nov 28, 2010","5,992.80","5,789.95","6,029.50","5,754.70","909.14M","4.19%"
"Nov 21, 2010","5,751.95","5,920.90","6,020.25","5,690.35","1.07B","-2.35%"
"Nov 14, 2010","5,890.30","6,079.90","6,144.05","5,863.95","604.42M","-2.99%"
"Nov 07, 2010","6,071.65","6,335.25","6,335.90","6,056.75","743.85M","-3.81%"
"Oct 31, 2010","6,312.45","6,092.30","6,338.50","6,084.75","514.53M","4.90%"
"Oct 24, 2010","6,017.70","6,101.25","6,151.30","5,937.10","719.95M","-0.80%"
"Oct 17, 2010","6,066.05","6,112.75","6,127.05","5,966.75","606.79M","0.06%"
"Oct 10, 2010","6,062.65","6,105.95","6,284.10","6,050.35","613.93M","-0.67%"
"Oct 03, 2010","6,103.45","6,144.70","6,223.40","6,067.00","785.85M","-0.65%"
"Sep 26, 2010","6,143.40","6,018.30","6,153.10","5,963.60","917.52M","2.08%"
"Sep 19, 2010","6,018.30","5,885.05","6,037.40","5,885.05","876.61M","2.27%"
"Sep 12, 2010","5,884.95","5,639.20","5,901.65","5,639.20","932.28M","4.34%"
"Sep 05, 2010","5,640.05","5,479.55","5,647.45","5,479.55","609.81M","2.93%"
"Aug 29, 2010","5,479.40","5,408.90","5,513.95","5,348.90","721.68M","1.31%"
"Aug 22, 2010","5,408.70","5,531.15","5,549.80","5,391.95","744.35M","-2.20%"
"Aug 15, 2010","5,530.65","5,452.10","5,546.60","5,397.40","793.80M","1.44%"
"Aug 08, 2010","5,452.10","5,439.80","5,492.30","5,372.45","802.81M","0.24%"
"Aug 01, 2010","5,439.25","5,369.55","5,487.15","5,351.30","602.05M","1.33%"
"Jul 25, 2010","5,367.60","5,446.55","5,466.25","5,349.20","743.68M","-1.50%"
"Jul 18, 2010","5,449.10","5,392.70","5,477.50","5,353.60","682.99M","1.02%"
"Jul 11, 2010","5,393.90","5,352.25","5,453.45","5,351.60","924.92M","0.77%"
"Jul 04, 2010","5,352.45","5,237.00","5,359.05","5,225.85","692.48M","2.20%"
"Jun 27, 2010","5,237.10","5,271.10","5,339.45","5,210.00","787.99M","-0.61%"
"Jun 20, 2010","5,269.05","5,266.50","5,366.75","5,259.90","882.16M","0.12%"
"Jun 13, 2010","5,262.60","5,120.15","5,302.30","5,120.15","976.64M","2.80%"
"Jun 06, 2010","5,119.35","5,132.95","5,139.05","4,967.30","931.37M","-0.31%"
"May 30, 2010","5,135.50","5,076.10","5,147.90","4,961.05","929.88M","1.36%"
"May 23, 2010","5,066.55","4,944.30","5,077.25","4,786.45","1.03B","2.75%"
"May 16, 2010","4,931.15","5,093.90","5,105.20","4,842.30","947.07M","-3.19%"
"May 09, 2010","5,093.50","5,026.60","5,212.70","5,026.60","871.26M","1.50%"
"May 02, 2010","5,018.05","5,278.40","5,278.70","4,984.60","890.12M","-4.93%"
"Apr 25, 2010","5,278.00","5,299.35","5,342.35","5,202.45","774.27M","-0.49%"
"Apr 18, 2010","5,304.10","5,279.05","5,331.80","5,160.90","886.11M","0.79%"
"Apr 11, 2010","5,262.60","5,354.15","5,382.15","5,237.55","607.51M","-1.85%"
"Apr 04, 2010","5,361.75","5,291.40","5,399.65","5,290.25","757.34M","1.35%"
"Mar 28, 2010","5,290.50","5,283.90","5,329.55","5,235.15","541.06M","0.16%"
"Mar 21, 2010","5,282.00","5,260.95","5,293.75","5,187.05","625.33M","0.36%"
"Mar 14, 2010","5,262.80","5,134.45","5,269.95","5,101.20","722.55M","2.45%"
"Mar 07, 2010","5,137.00","5,092.15","5,158.10","5,092.05","822.74M","0.95%"
"Feb 28, 2010","5,088.70","4,935.60","5,118.65","4,935.35","839.63M","3.38%"
"Feb 21, 2010","4,922.30","4,849.35","4,992.00","4,833.15","940.39M","1.60%"
"Feb 14, 2010","4,844.90","4,827.90","4,929.70","4,783.90","874.10M","0.37%"
"Feb 07, 2010","4,826.85","4,755.35","4,843.80","4,675.40","708.51M","2.29%"
"Jan 31, 2010","4,718.65","4,882.05","4,951.15","4,692.35","1.02B","-3.35%"
"Jan 24, 2010","4,882.05","5,034.55","5,035.70","4,766.00","982.24M","-3.06%"
"Jan 17, 2010","5,036.00","5,253.65","5,292.50","4,954.85","923.24M","-4.12%"
"Jan 10, 2010","5,252.20","5,263.80","5,300.50","5,169.55","984.06M","0.14%"
"Jan 03, 2010","5,244.75","5,200.90","5,310.85","5,167.10","988.80M","0.84%"
"Dec 27, 2009","5,201.05","5,180.75","5,221.85","5,160.10","496.17M","0.44%"
"Dec 20, 2009","5,178.40","4,983.65","5,197.90","4,943.95","785.44M","3.82%"
"Dec 13, 2009","4,987.70","5,117.45","5,156.70","4,979.05","991.55M","-2.53%"
"Dec 06, 2009","5,117.30","5,108.85","5,182.55","5,051.55","1.10B","0.16%"
"Nov 29, 2009","5,108.90","4,942.25","5,181.00","4,942.25","1.32B","3.38%"
"Nov 22, 2009","4,941.75","5,052.95","5,138.00","4,806.70","1.14B","-2.19%"
"Nov 15, 2009","5,052.45","4,996.50","5,079.30","4,932.80","1.21B","1.07%"
"Nov 08, 2009","4,998.95","4,796.15","5,017.90","4,789.90","1.27B","4.23%"
"Nov 01, 2009","4,796.15","4,712.25","4,836.20","4,538.50","1.28B","1.79%"
"Oct 25, 2009","4,711.70","4,997.15","5,033.75","4,687.50","1.49B","-5.71%"
"Oct 18, 2009","4,997.05","5,145.60","5,181.95","4,968.45","848.73M","-2.82%"
"Oct 11, 2009","5,142.15","4,945.45","5,152.25","4,945.45","896.94M","3.98%"
"Oct 04, 2009","4,945.20","5,076.05","5,077.00","4,921.05","1.38B","-2.72%"
"Sep 27, 2009","5,083.40","4,959.15","5,110.50","4,959.10","584.36M","2.51%"
"Sep 20, 2009","4,958.95","4,977.10","5,036.30","4,904.05","849.25M","-0.34%"
"Sep 13, 2009","4,976.05","4,830.35","5,003.05","4,786.25","1.12B","3.03%"
"Sep 06, 2009","4,829.55","4,682.40","4,889.05","4,679.30","1.27B","3.19%"
"Aug 30, 2009","4,680.40","4,730.85","4,735.90","4,576.60","1.44B","-1.10%"
"Aug 23, 2009","4,732.35","4,536.95","4,743.75","4,536.95","1.18B","4.49%"
"Aug 16, 2009","4,528.80","4,578.80","4,578.80","4,353.45","1.12B","-1.12%"
"Aug 09, 2009","4,580.05","4,486.50","4,619.00","4,359.40","1.28B","2.20%"
"Aug 02, 2009","4,481.40","4,633.80","4,731.45","4,463.95","1.39B","-3.34%"
"Jul 26, 2009","4,636.45","4,568.65","4,669.75","4,420.80","1.67B","1.49%"
"Jul 19, 2009","4,568.55","4,377.90","4,578.75","4,377.90","1.55B","4.43%"
"Jul 12, 2009","4,374.95","4,003.40","4,390.40","3,918.75","1.31B","9.27%"
"Jul 05, 2009","4,003.90","4,429.60","4,479.80","3,976.80","1.71B","-9.50%"
"Jun 28, 2009","4,424.25","4,375.40","4,439.95","4,249.70","1.40B","1.11%"
"Jun 21, 2009","4,375.50","4,314.20","4,383.75","4,143.25","1.61B","1.43%"
"Jun 14, 2009","4,313.60","4,584.65","4,601.05","4,206.70","1.71B","-5.89%"
"Jun 07, 2009","4,583.40","4,582.35","4,693.20","4,365.10","1.92B","-0.08%"
"May 31, 2009","4,586.90","4,450.40","4,636.85","4,450.40","2.11B","3.10%"
"May 24, 2009","4,448.95","4,238.10","4,488.05","4,092.25","1.93B","4.97%"
"May 17, 2009","4,238.50","3,673.15","4,509.40","3,673.15","1.78B","15.44%"
"May 10, 2009","3,671.65","3,615.75","3,709.60","3,534.20","1.59B","1.41%"
"May 03, 2009","3,620.70","3,478.70","3,717.05","3,478.70","1.83B","4.22%"
"Apr 26, 2009","3,473.95","3,481.30","3,517.25","3,351.50","1.09B","-0.20%"
"Apr 19, 2009","3,480.75","3,384.75","3,491.35","3,296.90","1.63B","2.85%"
"Apr 12, 2009","3,384.40","3,342.20","3,511.25","3,311.80","1.84B","1.27%"
"Apr 05, 2009","3,342.05","3,211.35","3,401.15","3,149.25","1.18B","4.08%"
"Mar 29, 2009","3,211.05","3,108.75","3,228.75","2,962.40","1.31B","3.29%"
"Mar 22, 2009","3,108.65","2,807.25","3,123.35","2,807.25","1.76B","10.74%"
"Mar 15, 2009","2,807.05","2,716.05","2,836.05","2,701.95","1.22B","3.23%"
"Mar 08, 2009","2,719.25","2,620.10","2,726.15","2,555.60","644.09M","3.78%"
"Mar 01, 2009","2,620.15","2,764.60","2,764.60","2,539.45","1.10B","-5.19%"
"Feb 22, 2009","2,763.65","2,737.25","2,797.80","2,677.55","840.78M","0.99%"
"Feb 15, 2009","2,736.45","2,948.25","2,953.20","2,709.30","979.86M","-7.19%"
"Feb 08, 2009","2,948.35","2,843.05","2,969.75","2,840.15","1.07B","3.70%"
"Feb 01, 2009","2,843.10","2,872.35","2,873.45","2,752.90","1.06B","-1.10%"
"Jan 25, 2009","2,874.80","2,686.05","2,881.00","2,685.25","1.12B","7.33%"
"Jan 18, 2009","2,678.55","2,828.70","2,868.20","2,661.65","1.22B","-5.30%"
"Jan 11, 2009","2,828.45","2,868.85","2,869.20","2,701.75","1.30B","-1.55%"
"Jan 04, 2009","2,873.00","3,058.75","3,147.20","2,810.25","1.93B","-5.70%"
"Dec 28, 2008","3,046.75","2,857.15","3,079.85","2,812.90","1.47B","6.63%"
"Dec 21, 2008","2,857.25","3,077.25","3,110.45","2,844.80","1.24B","-7.16%"
"Dec 14, 2008","3,077.50","2,917.90","3,106.80","2,917.90","1.67B","5.35%"
"Dec 07, 2008","2,921.35","2,714.70","2,945.30","2,714.70","1.07B","7.62%"
"Nov 30, 2008","2,714.40","2,755.15","2,832.85","2,570.70","1.44B","-1.48%"
