"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 13, 2009","3,499.07","3,435.12","3,500.40","3,420.15","-","1.86%"
"Dec 06, 2009","3,435.12","3,349.72","3,435.51","3,313.93","-","2.55%"
"Nov 29, 2009","3,349.72","3,222.22","3,364.03","3,222.07","-","3.96%"
"Nov 22, 2009","3,222.22","3,289.60","3,308.02","3,168.07","-","-2.05%"
"Nov 15, 2009","3,289.60","3,337.07","3,350.26","3,228.28","-","-1.42%"
"Nov 08, 2009","3,337.07","3,364.23","3,406.14","3,335.22","-","-0.81%"
"Nov 01, 2009","3,364.23","3,314.45","3,366.32","3,253.84","-","1.50%"
"Oct 25, 2009","3,314.45","3,421.95","3,436.30","3,303.18","-","-3.14%"
"Oct 18, 2009","3,421.95","3,446.68","3,478.37","3,396.99","-","-0.72%"
"Oct 11, 2009","3,446.68","3,456.76","3,512.17","3,430.51","-","-0.29%"
"Oct 04, 2009","3,456.76","3,350.25","3,457.82","3,348.77","-","3.18%"
"Sep 27, 2009","3,350.25","3,319.50","3,378.06","3,320.47","-","0.93%"
"Sep 20, 2009","3,319.50","3,297.17","3,332.53","3,287.04","-","0.68%"
"Sep 13, 2009","3,297.17","3,245.91","3,297.67","3,226.44","-","1.58%"
"Sep 06, 2009","3,245.91","3,199.40","3,253.33","3,188.16","-","1.45%"
"Aug 30, 2009","3,199.40","3,222.13","3,221.41","3,114.01","-","-0.71%"
"Aug 23, 2009","3,222.13","3,265.56","3,274.77","3,215.38","-","-1.33%"
"Aug 16, 2009","3,265.56","3,294.36","3,286.41","3,250.25","-","-0.87%"
"Aug 09, 2009","3,294.36","3,281.18","3,298.88","3,243.10","-","0.40%"
"Aug 02, 2009","3,281.18","3,226.20","3,314.44","3,227.49","-","1.70%"
"Jul 26, 2009","3,226.20","3,251.03","3,263.73","3,217.19","-","-0.76%"
"Jul 19, 2009","3,251.03","3,207.80","3,269.94","3,206.41","-","1.35%"
"Jul 12, 2009","3,207.80","3,081.28","3,219.62","3,075.38","-","4.11%"
"Jul 05, 2009","3,081.28","3,116.06","3,113.92","3,059.55","-","-1.12%"
"Jun 28, 2009","3,116.06","3,104.43","3,129.55","3,077.09","-","0.37%"
"Jun 21, 2009","3,104.43","3,134.32","3,135.04","3,017.28","-","-0.95%"
"Jun 14, 2009","3,134.32","3,252.50","3,245.97","3,091.30","-","-3.63%"
"Jun 07, 2009","3,252.50","3,216.68","3,266.45","3,181.47","-","1.11%"
"May 31, 2009","3,216.68","3,100.42","3,224.73","3,108.66","-","3.75%"
"May 24, 2009","3,100.42","3,062.97","3,137.89","3,048.66","-","1.22%"
"May 17, 2009","3,062.97","2,963.11","3,082.66","2,966.68","-","3.37%"
"May 10, 2009","2,963.11","2,906.17","2,965.93","2,863.65","-","1.96%"
"May 03, 2009","2,906.17","2,670.78","2,909.61","2,678.82","-","8.81%"
"Apr 26, 2009","2,670.78","2,680.31","2,736.76","2,635.71","-","-0.36%"
"Apr 19, 2009","2,680.31","2,676.79","2,693.14","2,623.55","-","0.13%"
"Apr 12, 2009","2,676.79","2,585.65","2,692.06","2,580.34","-","3.52%"
"Apr 05, 2009","2,585.65","2,551.26","2,588.03","2,513.28","-","1.35%"
"Mar 29, 2009","2,551.26","2,547.76","2,554.08","2,476.19","-","0.14%"
"Mar 22, 2009","2,547.76","2,487.73","2,569.91","2,495.11","-","2.41%"
"Mar 15, 2009","2,487.73","2,444.57","2,529.56","2,443.11","-","1.77%"
"Mar 08, 2009","2,444.57","2,360.00","2,467.05","2,292.33","-","3.58%"
"Mar 01, 2009","2,360.00","2,468.63","2,467.44","2,350.75","-","-4.40%"
"Feb 22, 2009","2,468.63","2,591.53","2,609.47","2,464.92","-","-4.74%"
"Feb 15, 2009","2,591.53","2,611.33","2,637.29","2,584.13","-","-0.76%"
"Feb 08, 2009","2,611.33","2,673.28","2,707.03","2,586.10","-","-2.32%"
"Feb 01, 2009","2,673.28","2,549.46","2,678.94","2,521.49","-","4.86%"
"Jan 25, 2009","2,549.46","2,494.93","2,579.95","2,490.03","-","2.19%"
"Jan 18, 2009","2,494.93","2,498.68","2,505.08","2,457.78","-","-0.15%"
"Jan 11, 2009","2,498.68","2,500.08","2,505.88","2,435.02","-","-0.06%"
"Jan 04, 2009","2,500.08","2,436.53","2,505.36","2,415.02","-","2.61%"
"Dec 28, 2008","2,436.53","2,350.46","2,442.38","2,350.69","-","3.66%"
"Dec 21, 2008","2,350.46","2,346.46","2,367.64","2,321.73","-","0.17%"
"Dec 14, 2008","2,346.46","2,344.17","2,374.25","2,315.64","-","0.10%"
"Dec 07, 2008","2,344.17","2,304.05","2,360.24","2,299.34","-","1.74%"
"Nov 30, 2008","2,304.05","2,406.26","2,409.68","2,274.09","-","-4.25%"
"Nov 23, 2008","2,406.26","2,369.66","2,449.66","2,369.85","-","1.54%"
"Nov 16, 2008","2,369.66","2,551.72","2,551.74","2,366.91","-","-7.13%"
"Nov 09, 2008","2,551.72","2,575.12","2,636.12","2,444.16","-","-0.91%"
"Nov 02, 2008","2,575.12","2,489.59","2,641.47","2,501.77","-","3.44%"
"Oct 26, 2008","2,489.59","2,342.90","2,496.47","2,321.86","-","6.26%"
"Oct 19, 2008","2,342.90","2,433.04","2,556.36","2,282.86","-","-3.70%"
"Oct 12, 2008","2,433.04","2,101.10","2,545.15","2,133.46","-","15.80%"
"Oct 05, 2008","2,101.10","2,607.62","2,599.30","2,017.79","-","-19.42%"
"Sep 28, 2008","2,607.62","2,784.23","2,784.48","2,603.28","-","-6.34%"
"Sep 21, 2008","2,784.23","2,688.85","2,816.68","2,726.53","-","3.55%"
"Sep 14, 2008","2,688.85","2,827.81","2,821.70","2,676.34","-","-4.91%"
"Sep 07, 2008","2,827.81","2,771.25","2,832.98","2,727.93","-","2.04%"
"Aug 31, 2008","2,771.25","2,895.21","2,899.26","2,759.51","-","-4.28%"
"Aug 24, 2008","2,895.21","2,892.38","2,921.10","2,884.31","-","0.10%"
"Aug 17, 2008","2,892.38","2,894.51","2,901.80","2,814.81","-","-0.07%"
"Aug 10, 2008","2,894.51","2,964.36","2,968.94","2,878.04","-","-2.36%"
"Aug 03, 2008","2,964.36","2,994.05","2,996.21","2,961.87","-","-0.99%"
"Jul 27, 2008","2,994.05","2,922.07","3,030.21","2,893.04","-","2.46%"
"Jul 20, 2008","2,922.07","2,821.86","2,926.06","2,804.99","-","3.55%"
"Jul 13, 2008","2,821.86","2,761.14","2,823.22","2,723.74","-","2.20%"
"Jul 06, 2008","2,761.14","2,768.52","2,856.75","2,752.69","-","-0.27%"
"Jun 29, 2008","2,768.52","3,025.10","3,050.41","2,753.60","-","-8.48%"
"Jun 22, 2008","3,025.10","3,035.16","3,089.24","2,992.43","-","-0.33%"
"Jun 15, 2008","3,035.16","3,067.60","3,107.50","3,020.43","-","-1.06%"
"Jun 08, 2008","3,067.60","3,017.39","3,086.14","2,969.91","-","1.66%"
"Jun 01, 2008","3,017.39","3,048.85","3,092.07","3,014.64","-","-1.03%"
"May 25, 2008","3,048.85","3,026.91","3,113.93","3,027.81","-","0.72%"
"May 18, 2008","3,026.91","2,963.84","3,036.71","2,964.38","-","2.13%"
"May 11, 2008","2,963.84","2,919.68","2,964.60","2,883.62","-","1.51%"
"May 04, 2008","2,919.68","2,997.84","3,012.61","2,898.22","-","-2.61%"
"Apr 27, 2008","2,997.84","3,019.58","3,028.56","2,965.04","-","-0.72%"
"Apr 20, 2008","3,019.58","3,064.49","3,089.68","2,981.84","-","-1.47%"
"Apr 13, 2008","3,064.49","2,947.46","3,070.21","2,946.74","-","3.97%"
"Apr 06, 2008","2,947.46","2,937.10","2,962.28","2,923.71","-","0.35%"
"Mar 30, 2008","2,937.10","2,890.40","2,938.24","2,881.76","-","1.62%"
"Mar 23, 2008","2,890.40","2,842.93","2,903.02","2,843.10","-","1.67%"
"Mar 16, 2008","2,842.93","2,843.61","2,868.07","2,777.32","-","-0.02%"
"Mar 09, 2008","2,843.61","2,740.29","2,888.52","2,703.06","-","3.77%"
"Mar 02, 2008","2,740.29","2,836.82","2,838.77","2,727.91","-","-3.40%"
"Feb 24, 2008","2,836.82","2,903.84","2,949.01","2,833.07","-","-2.31%"
"Feb 17, 2008","2,903.84","2,830.73","2,937.93","2,833.38","-","2.58%"
"Feb 10, 2008","2,830.73","2,734.93","2,896.05","2,730.90","-","3.50%"
"Feb 03, 2008","2,734.93","2,813.67","2,828.80","2,706.03","-","-2.80%"
"Jan 27, 2008","2,813.67","2,647.59","2,830.71","2,612.13","-","6.27%"
"Jan 20, 2008","2,647.59","2,555.66","2,752.92","2,369.05","-","3.60%"
"Jan 13, 2008","2,555.66","2,821.70","2,844.73","2,553.46","-","-9.43%"
"Jan 06, 2008","2,821.70","2,907.84","2,928.72","2,715.99","-","-2.96%"
"Dec 30, 2007","2,907.84","3,051.83","3,055.50","2,905.42","-","-4.72%"
"Dec 23, 2007","3,051.83","3,085.41","3,096.47","3,046.72","-","-1.09%"
"Dec 16, 2007","3,085.41","3,031.53","3,094.84","2,909.99","-","1.78%"
"Dec 09, 2007","3,031.53","3,294.40","3,304.17","2,972.64","-","-7.98%"
"Dec 02, 2007","3,294.40","3,204.47","3,312.58","3,152.51","-","2.81%"
"Nov 25, 2007","3,204.47","3,114.06","3,222.61","3,017.42","-","2.90%"
