"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 26, 2017","960.33","933.38","960.33","931.29","1.32M","2.65%"
"Nov 19, 2017","935.57","890.34","943.15","889.55","1.07M","5.04%"
"Nov 12, 2017","890.69","871.70","898.11","871.70","1.10M","2.59%"
"Nov 05, 2017","868.21","846.12","869.37","843.76","1.28M","2.90%"
"Oct 29, 2017","843.73","842.92","849.53","831.58","957.60K","0.40%"
"Oct 22, 2017","840.37","826.25","840.37","814.92","882.04K","1.64%"
"Oct 15, 2017","826.84","821.54","833.57","819.43","910.87K","0.72%"
"Oct 08, 2017","820.95","809.61","820.95","806.30","795.81K","1.63%"
"Oct 01, 2017","807.80","805.29","810.54","795.05","681.59K","0.42%"
"Sep 24, 2017","804.42","806.90","810.35","801.66","809.90K","-0.34%"
"Sep 17, 2017","807.13","808.51","810.13","802.60","813.02K","0.16%"
"Sep 10, 2017","805.82","801.20","807.29","794.88","786.27K","0.58%"
"Sep 03, 2017","801.20","790.26","802.90","787.80","608.12K","1.58%"
"Aug 27, 2017","788.73","771.81","789.19","770.51","1.08M","2.22%"
"Aug 20, 2017","771.63","767.42","771.65","759.01","927.16K","0.35%"
"Aug 13, 2017","768.97","770.65","776.83","762.46","942.49K","-0.40%"
"Aug 06, 2017","772.08","789.41","796.62","769.14","1.12M","-2.10%"
"Jul 30, 2017","788.68","777.54","790.82","776.72","1.10M","1.49%"
"Jul 23, 2017","777.09","759.97","777.09","753.82","950.18K","2.00%"
"Jul 16, 2017","761.86","777.70","778.30","761.86","1.09M","-2.02%"
"Jul 09, 2017","777.60","775.85","780.65","761.57","1.03M","0.24%"
"Jul 02, 2017","775.73","777.20","783.81","772.90","1.14M","-0.10%"
"Jun 25, 2017","776.47","770.50","776.50","762.78","1.08M","0.97%"
"Jun 18, 2017","769.01","763.75","769.99","758.90","1.16M","1.02%"
"Jun 11, 2017","761.24","751.33","762.98","749.00","1.01M","1.54%"
"Jun 04, 2017","749.72","739.13","754.92","738.35","1.06M","1.48%"
"May 28, 2017","738.81","746.08","748.06","735.39","1.06M","-0.62%"
"May 21, 2017","743.41","738.63","746.87","737.30","1.16M","1.31%"
"May 14, 2017","733.82","725.25","733.82","722.81","1.17M","1.16%"
"May 07, 2017","725.37","720.61","727.52","716.95","1.10M","0.75%"
"Apr 30, 2017","720.00","718.70","723.22","716.66","639.80K","0.32%"
"Apr 23, 2017","717.73","711.60","718.54","706.04","812.29K","0.75%"
"Apr 16, 2017","712.41","718.93","721.78","705.55","839.87K","-0.84%"
"Apr 09, 2017","718.45","728.71","732.87","714.13","997.91K","-1.31%"
"Apr 02, 2017","727.95","723.02","727.95","720.28","845.32K","0.78%"
"Mar 26, 2017","722.31","723.23","726.67","718.37","1.06M","0.02%"
"Mar 19, 2017","722.14","711.44","724.36","711.44","1.08M","1.63%"
"Mar 12, 2017","710.54","711.93","717.10","707.63","853.26K","-0.23%"
"Mar 05, 2017","712.21","714.61","718.78","712.21","936.38K","-0.06%"
"Feb 26, 2017","712.62","711.70","719.14","705.79","944.39K","-0.26%"
"Feb 19, 2017","714.47","705.72","719.58","704.41","1.10M","0.94%"
"Feb 12, 2017","707.83","704.61","717.57","703.58","869.94K","0.58%"
"Feb 05, 2017","703.78","702.02","704.08","696.92","727.58K","0.49%"
"Jan 29, 2017","700.35","699.80","708.10","697.71","211.09K","0.44%"
"Jan 22, 2017","697.28","687.83","697.28","686.46","284.52K","1.61%"
"Jan 15, 2017","686.26","684.62","688.42","677.85","479.48K","0.18%"
"Jan 08, 2017","685.06","681.74","688.99","680.76","505.31K","0.77%"
"Jan 01, 2017","679.80","665.92","683.76","665.43","424.28K","2.25%"
"Dec 25, 2016","664.87","665.67","666.64","661.41","631.98K","0.08%"
"Dec 18, 2016","664.37","673.98","679.90","657.40","564.08K","-1.60%"
"Dec 11, 2016","675.16","663.70","675.19","654.34","762.41K","1.82%"
"Dec 04, 2016","663.07","663.06","664.46","647.33","668.55K","-0.31%"
"Nov 27, 2016","665.14","672.38","673.18","654.99","643.40K","-1.59%"
"Nov 20, 2016","675.87","673.20","684.12","671.48","574.42K","0.39%"
"Nov 13, 2016","673.25","677.13","679.96","669.18","584.29K","-0.88%"
"Nov 06, 2016","679.20","667.12","679.56","656.68","583.40K","1.87%"
"Oct 30, 2016","666.73","682.11","683.34","661.86","606.68K","-2.27%"
"Oct 23, 2016","682.25","683.14","684.51","670.60","564.01K","-0.38%"
"Oct 16, 2016","684.83","687.18","690.86","678.13","652.73K","-0.32%"
"Oct 09, 2016","687.00","684.05","690.62","669.20","698.17K","0.45%"
"Oct 02, 2016","683.95","687.68","690.93","680.24","652.16K","-0.26%"
"Sep 25, 2016","685.73","673.21","692.17","671.51","652.65K","1.73%"
"Sep 18, 2016","674.09","651.31","675.36","651.31","705.04K","3.50%"
"Sep 11, 2016","651.31","665.77","666.04","651.31","605.14K","-2.33%"
"Sep 04, 2016","666.88","669.30","672.39","656.22","556.55K","-0.35%"
"Aug 28, 2016","669.19","670.71","679.62","664.77","429.41K","0.22%"
"Aug 21, 2016","667.75","662.87","668.84","652.88","561.81K","0.83%"
"Aug 14, 2016","662.28","654.06","666.93","653.64","643.58K","1.00%"
"Aug 07, 2016","655.71","627.39","668.52","622.14","575.68K","4.51%"
"Jul 31, 2016","627.39","655.38","655.38","622.49","601.76K","-3.81%"
"Jul 24, 2016","652.23","651.33","657.88","642.91","573.94K","0.36%"
"Jul 17, 2016","649.87","664.12","677.35","640.26","664.61K","-2.21%"
"Jul 10, 2016","664.56","658.92","681.75","648.77","789.01K","0.89%"
"Jul 03, 2016","658.68","643.11","665.53","641.96","704.61K","2.87%"
"Jun 26, 2016","640.30","616.19","643.55","608.26","551.72K","3.15%"
"Jun 19, 2016","620.77","622.04","632.60","597.68","738.08K","0.25%"
"Jun 12, 2016","619.25","626.26","630.21","618.16","628.23K","-1.68%"
"Jun 05, 2016","629.84","621.09","633.47","616.98","641.60K","1.28%"
"May 29, 2016","621.88","609.98","625.19","608.46","596.77K","2.26%"
"May 22, 2016","608.11","616.11","616.83","603.23","574.01K","-1.09%"
"May 15, 2016","614.81","610.13","627.81","608.49","651.77K","0.65%"
"May 08, 2016","610.82","610.92","617.56","597.74","656.09K","0.71%"
"May 01, 2016","606.52","595.95","608.94","592.43","398.93K","1.36%"
"Apr 24, 2016","598.37","597.91","601.79","589.97","713.45K","0.99%"
"Apr 17, 2016","592.48","578.32","592.48","565.30","500.40K","2.18%"
"Apr 10, 2016","579.86","575.11","586.36","575.01","690.08K","1.31%"
"Apr 03, 2016","572.34","557.56","574.46","554.30","626.07K","2.49%"
"Mar 27, 2016","558.43","573.69","576.07","557.96","732.36K","-2.39%"
"Mar 20, 2016","572.08","577.65","580.83","564.88","764.84K","-0.65%"
"Mar 13, 2016","575.82","579.61","583.53","572.59","880.33K","-0.25%"
"Mar 06, 2016","577.26","575.76","580.95","571.48","726.08K","0.63%"
"Feb 28, 2016","573.65","565.61","576.02","559.37","690.98K","1.33%"
"Feb 21, 2016","566.11","555.31","573.63","555.31","730.94K","2.18%"
"Feb 14, 2016","554.03","540.13","555.16","537.81","619.52K","1.70%"
"Jan 31, 2016","544.75","545.27","548.58","530.23","417.57K","-0.09%"
"Jan 24, 2016","545.25","522.24","545.71","522.24","667.31K","4.41%"
"Jan 17, 2016","522.24","532.54","536.57","513.82","740.23K","-3.83%"
"Jan 10, 2016","543.04","559.05","566.02","543.04","639.11K","-3.04%"
"Jan 03, 2016","560.05","579.03","579.97","556.36","599.54K","-3.28%"
"Dec 27, 2015","579.03","570.57","580.82","566.49","473.34K","2.00%"
"Dec 20, 2015","567.67","570.45","571.28","562.30","481.49K","-0.09%"
"Dec 13, 2015","568.18","564.14","579.18","560.99","652.65K","0.84%"
"Dec 06, 2015","563.43","570.12","576.63","556.92","511.25K","-1.43%"
"Nov 29, 2015","571.62","581.39","581.65","567.95","568.72K","-1.93%"
"Nov 22, 2015","582.86","605.89","607.69","582.86","766.75K","-3.57%"
"Nov 15, 2015","604.46","609.77","611.92","600.84","695.66K","-1.11%"
"Nov 08, 2015","611.27","612.29","613.79","595.86","641.25K","-0.18%"
"Nov 01, 2015","612.36","607.93","617.93","600.46","562.54K","0.82%"
"Oct 25, 2015","607.37","604.41","608.01","595.62","522.93K","0.94%"
"Oct 18, 2015","601.74","593.87","602.55","588.26","534.51K","1.47%"
"Oct 11, 2015","593.02","587.72","599.74","587.25","628.52K","0.85%"
"Oct 04, 2015","588.02","564.58","593.02","563.95","780.88K","4.57%"
"Sep 27, 2015","562.31","571.29","572.15","557.65","427.39K","-1.41%"
"Sep 20, 2015","570.38","566.74","575.36","565.16","524.62K","0.73%"
"Sep 13, 2015","566.25","569.21","572.25","561.10","486.56K","-0.09%"
"Sep 06, 2015","566.74","557.07","576.13","554.34","437.24K","1.78%"
"Aug 30, 2015","556.81","573.10","573.10","551.47","387.09K","-2.46%"
"Aug 23, 2015","570.87","550.48","570.87","511.13","769.85K","2.62%"
"Aug 16, 2015","556.30","588.67","591.20","542.31","607.43K","-5.56%"
"Aug 09, 2015","589.03","603.82","619.69","585.97","539.74K","-2.44%"
"Aug 02, 2015","603.76","617.12","617.12","597.75","520.15K","-2.79%"
"Jul 26, 2015","621.06","629.68","639.54","621.06","608.33K","-1.62%"
"Jul 19, 2015","631.26","624.84","637.91","613.58","574.68K","0.42%"
"Jul 12, 2015","628.63","631.56","641.06","622.57","676.91K","0.22%"
"Jul 05, 2015","627.28","618.75","634.13","613.34","911.51K","1.76%"
"Jun 28, 2015","616.43","580.16","617.96","579.61","712.41K","5.96%"
"Jun 21, 2015","581.75","588.33","595.11","581.75","681.52K","-0.50%"
"Jun 14, 2015","584.70","583.51","589.33","575.88","748.39K","0.34%"
"Jun 07, 2015","582.73","580.74","585.51","569.59","818.46K","0.81%"
"May 31, 2015","578.07","571.15","581.24","567.81","629.38K","1.49%"
"May 24, 2015","569.56","560.80","577.03","558.50","654.18K","1.38%"
"May 17, 2015","561.82","535.82","561.82","528.90","559.42K","4.54%"
"May 10, 2015","537.44","554.50","556.20","537.44","410.35K","-3.08%"
"May 03, 2015","554.51","560.62","563.36","539.04","461.86K","-1.40%"
"Apr 26, 2015","562.40","567.77","568.47","562.40","61.88K","-0.60%"
"Apr 19, 2015","565.77","568.52","568.83","557.57","427.17K","-0.45%"
"Apr 12, 2015","568.32","556.35","572.76","555.97","431.82K","2.58%"
"Apr 05, 2015","554.03","548.11","557.65","540.79","447.45K","1.13%"
"Mar 29, 2015","547.85","551.75","554.26","536.87","481.85K","-0.65%"
"Mar 22, 2015","551.42","576.64","579.39","549.65","454.53K","-4.17%"
"Mar 15, 2015","575.44","583.26","586.19","571.92","549.70K","-1.82%"
"Mar 08, 2015","586.10","594.08","596.32","585.48","470.34K","-1.32%"
"Mar 01, 2015","593.97","591.75","602.40","588.59","556.04K","0.24%"
"Feb 22, 2015","592.57","590.18","601.55","589.74","330.38K","0.91%"
"Feb 15, 2015","587.24","587.24","587.24","587.24","-","0.00%"
"Feb 08, 2015","587.24","574.06","589.02","572.79","379.48K","2.28%"
"Feb 01, 2015","574.13","576.07","579.73","553.21","425.22K","-0.34%"
"Jan 25, 2015","576.07","584.89","586.76","574.46","622.89K","-1.08%"
"Jan 18, 2015","582.38","576.50","583.57","567.82","518.84K","1.32%"
"Jan 11, 2015","574.81","575.86","582.21","571.67","582.31K","0.89%"
"Jan 04, 2015","569.73","545.43","570.52","538.82","505.31K","4.42%"
"Dec 28, 2014","545.63","533.37","546.62","526.61","313.76K","2.30%"
"Dec 21, 2014","533.37","527.28","543.22","527.28","474.30K","1.97%"
"Dec 14, 2014","523.09","550.80","554.35","513.06","678.22K","-5.57%"
"Dec 07, 2014","553.93","577.44","577.44","544.78","597.58K","-4.29%"
"Nov 30, 2014","578.76","566.22","582.42","565.09","559.69K","2.15%"
"Nov 23, 2014","566.58","585.08","588.42","565.10","655.41K","-3.65%"
"Nov 16, 2014","588.03","602.40","604.63","588.03","733.49K","-2.05%"
"Nov 09, 2014","600.36","604.75","608.68","596.95","704.65K","-0.37%"
"Nov 02, 2014","602.59","603.44","606.94","593.53","605.05K","0.29%"
"Oct 26, 2014","600.84","590.33","600.84","578.44","549.85K","1.58%"
"Oct 19, 2014","591.51","588.38","603.97","585.70","515.96K","1.06%"
"Oct 12, 2014","585.28","615.77","618.29","577.79","659.70K","-5.25%"
"Oct 05, 2014","617.72","612.11","627.49","611.77","852.81K","1.01%"
"Sep 28, 2014","611.55","605.03","615.42","594.00","834.76K","1.09%"
"Sep 21, 2014","604.98","617.71","621.36","594.28","700.10K","-1.35%"
"Sep 14, 2014","613.29","633.86","636.65","612.40","980.92K","-3.04%"
"Sep 07, 2014","632.50","641.88","642.72","618.54","877.65K","-0.96%"
"Aug 31, 2014","638.65","640.69","644.56","636.56","529.94K","0.31%"
"Aug 24, 2014","636.65","622.71","640.19","622.16","828.84K","2.66%"
"Aug 17, 2014","620.14","605.42","622.97","602.81","695.94K","2.63%"
"Aug 10, 2014","604.24","602.78","608.46","598.71","484.38K","-0.20%"
"Aug 03, 2014","605.43","592.04","610.88","592.04","452.31K","1.94%"
"Jul 27, 2014","593.90","599.13","599.35","585.75","384.65K","-1.04%"
"Jul 20, 2014","600.14","598.11","605.78","594.10","468.70K","0.65%"
"Jul 13, 2014","596.26","583.55","596.26","581.99","584.55K","2.31%"
"Jul 06, 2014","582.77","592.23","594.84","580.54","565.33K","-1.12%"
"Jun 29, 2014","589.35","578.28","591.38","576.88","554.23K","1.82%"
"Jun 22, 2014","578.82","561.97","580.75","561.97","424.96K","3.22%"
"Jun 15, 2014","560.78","575.20","575.87","558.65","544.00K","-2.38%"
"Jun 08, 2014","574.48","559.04","577.27","558.64","445.72K","2.76%"
"Jun 01, 2014","559.04","560.29","563.12","548.47","326.87K","-0.53%"
"May 25, 2014","562.02","541.43","565.05","536.27","520.88K","3.79%"
"May 18, 2014","541.49","530.31","547.20","525.82","530.09K","2.27%"
"May 11, 2014","529.49","536.82","537.27","508.51","522.55K","-2.39%"
"May 04, 2014","542.46","578.45","580.11","522.70","494.48K","-6.15%"
"Apr 27, 2014","578.00","579.05","580.70","570.64","108.49K","-0.16%"
"Apr 20, 2014","578.92","564.21","580.74","556.47","386.89K","2.40%"
"Apr 13, 2014","565.33","602.67","602.70","565.33","643.66K","-5.87%"
"Apr 06, 2014","600.57","595.72","608.89","594.96","464.29K","1.27%"
"Mar 30, 2014","593.04","594.29","597.22","574.40","664.54K","-0.21%"
